Full Name,First Name,Last Name,Specialty,Parent Organization Name,City,State,Zip,Target,Priority,Territory Description,Product1 Sales 2025,Total Product1 Scripts 2025,Total Product2 Scripts 2025,Product1 Sales JAN 2025,Change in Product1 Scripts JAN 24-25,Change in Product1 Scripts 24 vs 25,Product1 Sales 2024,Total Product1 Scripts 2024,Total Product2 Scripts 2024,Product1 Sales JAN 2024,Product1 Sales 2024.1,Product1 Sales 2019,Total Product1 Scripts 2019,Total Product2 Scripts 2019,Full_Address,Latitude,Longitude
FirstName2929 LastName2929,FirstName2929,LastName2929,Specialty2,REX HEALTHCARE OF HOLLY SPRINGS,HOLLY SPRINGS,NC,26870,,3,"RDU, NC",274,320,44,72,1,-49,414,220,20,48,56,326,409,18,"781 AVENT FERRY RD, HOLLY SPRINGS, NC 27540",35.643199,-78.8375631
FirstName2930 LastName2930,FirstName2930,LastName2930,Specialty8,UNC FAMILY MEDICINE AND PEDIATRICS,HOLLY SPRINGS,NC,29389,,3,"RDU, NC",99,17,45,56,7,57,141,594,60,56,133,304,133,30,"781 AVENT FERRY RD, HOLLY SPRINGS, NC 27540",35.643199,-78.8375631
FirstName2931 LastName2931,FirstName2931,LastName2931,Specialty9,UNC FAMILY MEDICINE AND PEDIATRICS,HOLLY SPRINGS,NC,29684,Target,3,"RDU, NC",342,372,47,39,-13,71,263,570,22,0,140,627,288,13,"781 AVENT FERRY RD, HOLLY SPRINGS, NC 27540",35.643199,-78.8375631
FirstName2932 LastName2932,FirstName2932,LastName2932,Specialty5,UNC FAMILY MEDICINE AND PEDIATRICS,HOLLY SPRINGS,NC,26109,,3,"RDU, NC",252,356,21,23,3,42,128,350,69,57,44,106,336,54,"781 AVENT FERRY RD, HOLLY SPRINGS, NC 27540",35.643199,-78.8375631
FirstName2933 LastName2933,FirstName2933,LastName2933,Specialty5,TRIANGLE FAMILY PRACTICE,HOLLY SPRINGS,NC,25691,Target,1,"RDU, NC",287,399,46,35,-9,47,300,581,16,43,230,279,11,21,"781 AVENT FERRY RD, HOLLY SPRINGS, NC 27540",35.643199,-78.8375631
FirstName2934 LastName2934,FirstName2934,LastName2934,Specialty6,UNC FAMILY MEDICINE AND PEDIATRICS,HOLLY SPRINGS,NC,27149,,0,"RDU, NC",193,218,14,33,-1,-28,127,85,96,24,54,296,306,19,"781 AVENT FERRY RD, HOLLY SPRINGS, NC 27540",35.643199,-78.8375631
FirstName2935 LastName2935,FirstName2935,LastName2935,Specialty1,ATRIUM HEALTH EASTOVER OBGYN,CHARLOTTE,NC,29073,,0,"RDU, NC",21,105,20,37,-8,0,510,165,20,33,134,265,375,58,"7810 PROVIDENCE RD, CHARLOTTE, NC 28226",35.1008868,-80.7798297
FirstName2936 LastName2936,FirstName2936,LastName2936,Specialty7,AVANCE CARE NORTHWEST RALEIGH,RALEIGH,NC,25838,,0,"RDU, NC",102,46,41,29,2,50,130,650,80,7,230,239,258,7,"7850 BRIER CREEK PKWY, RALEIGH, NC 27617",35.916263,-78.78113499999999
FirstName2937 LastName2937,FirstName2937,LastName2937,Specialty4,AVANCE CARE NORTHWEST RALEIGH,RALEIGH,NC,25300,,2,"RDU, NC",271,285,15,75,-10,-34,560,331,25,45,7,538,552,25,"7850 BRIER CREEK PKWY, RALEIGH, NC 27617",35.916263,-78.78113499999999
FirstName2938 LastName2938,FirstName2938,LastName2938,Specialty9,AFC URGENT CARE,RALEIGH,NC,28353,,3,"RDU, NC",120,178,27,7,-5,-59,461,345,21,62,104,355,9,33,"7851 ALEXANDER PROMENADE PL, RALEIGH, NC 27617",35.9132326,-78.7795787
FirstName2939 LastName2939,FirstName2939,LastName2939,Specialty3,NOVANT HEALTH ARBORETUM FAMILY AND SPORTS MEDICINE,CHARLOTTE,NC,29170,,2,"RDU, NC",139,411,10,26,7,-34,245,190,53,25,215,134,533,26,"7903 PROVIDENCE RD, CHARLOTTE, NC 28277",35.0998126,-80.7768002
FirstName2940 LastName2940,FirstName2940,LastName2940,Specialty3,NOVANT HEALTH ARBORETUM FAMILY AND SPORTS MEDICINE,CHARLOTTE,NC,28397,,1,"RDU, NC",359,269,10,11,-3,-60,212,481,56,34,77,400,53,34,"7903 PROVIDENCE RD, CHARLOTTE, NC 28277",35.0998126,-80.7768002
FirstName2941 LastName2941,FirstName2941,LastName2941,Specialty8,NOVANT HEALTH MATTHEWS MEDICAL CENTER,CHARLOTTE,NC,24985,,2,"RDU, NC",267,217,25,46,-13,19,259,531,76,32,73,66,585,54,"7903 PROVIDENCE RD, CHARLOTTE, NC 28277",35.0998126,-80.7768002
FirstName2942 LastName2942,FirstName2942,LastName2942,Specialty9,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,CHARLOTTE,NC,29479,,1,"RDU, NC",212,427,30,54,5,-74,489,40,59,44,254,552,621,4,"7903 PROVIDENCE RD, CHARLOTTE, NC 28277",35.0998126,-80.7768002
FirstName2943 LastName2943,FirstName2943,LastName2943,Specialty2,NOVANT HEALTH MATTHEWS MEDICAL CENTER,CHARLOTTE,NC,29324,,1,"RDU, NC",398,220,12,22,-1,-37,123,252,87,32,7,379,119,12,"7903 PROVIDENCE RD, CHARLOTTE, NC 28277",35.0998126,-80.7768002
FirstName2944 LastName2944,FirstName2944,LastName2944,Specialty2,"NORTHWEST FAMILY PHYSICIANS, PA",CHARLOTTE,NC,27106,,0,"RDU, NC",279,126,4,71,-8,-24,311,189,66,21,155,479,608,49,"7920 MOORES CHAPEL RD, CHARLOTTE, NC 28214",35.27567820000001,-80.9374766
FirstName2945 LastName2945,FirstName2945,LastName2945,Specialty1,"NORTHWEST FAMILY PHYSICIANS, PA",CHARLOTTE,NC,26435,Target,0,"RDU, NC",121,22,0,71,1,62,148,690,29,21,71,149,48,46,"7920 MOORES CHAPEL RD, CHARLOTTE, NC 28214",35.27567820000001,-80.9374766
FirstName2946 LastName2946,FirstName2946,LastName2946,Specialty4,MINUTECLINIC,HUNTERSVILLE,NC,26427,,0,"RDU, NC",6,303,23,20,6,16,548,9,87,28,170,211,39,19,"7920 SAM FURR RD, HUNTERSVILLE, NC 28078",35.4442612,-80.8940965
FirstName2947 LastName2947,FirstName2947,LastName2947,Specialty1,MINUTECLINIC,HUNTERSVILLE,NC,27837,Prospect,1,"RDU, NC",212,163,33,38,-12,15,53,635,81,72,232,516,164,6,"7920 SAM FURR RD, HUNTERSVILLE, NC 28078",35.4442612,-80.8940965
FirstName2948 LastName2948,FirstName2948,LastName2948,Specialty6,MINUTECLINIC,HUNTERSVILLE,NC,28337,,1,"RDU, NC",195,65,1,46,-6,77,248,336,65,22,33,505,191,60,"7920 SAM FURR RD, HUNTERSVILLE, NC 28078",35.4442612,-80.8940965
FirstName2949 LastName2949,FirstName2949,LastName2949,Specialty5,,ROXBORO,NC,28650,Prospect,2,"RDU, NC",0,350,12,65,-11,-44,19,328,94,41,339,303,391,50,"796 DOCTORS CT, ROXBORO, NC 27573",36.4104354,-78.98516049999999
FirstName2950 LastName2950,FirstName2950,LastName2950,Specialty2,"LAKE NORMAN MEDICAL GROUP, FAMILY MEDICINE TALL OAKS",MOORESVILLE,NC,25629,,1,"RDU, NC",324,230,3,50,1,-1,389,402,35,12,197,411,216,29,"798 OAKRIDGE FARM HWY, MOORESVILLE, NC 28115",35.6078765,-80.79888869999999
FirstName2951 LastName2951,FirstName2951,LastName2951,Specialty2,DUKE HEALTH LAKE NORMAN HOSPITAL,MOORESVILLE,NC,25038,,1,"RDU, NC",312,187,26,39,-4,5,523,302,41,71,217,15,198,50,"798 OAKRIDGE FARM HWY, MOORESVILLE, NC 28115",35.6078765,-80.79888869999999
FirstName2952 LastName2952,FirstName2952,LastName2952,Specialty9,"LAKE NORMAN MEDICAL GROUP, FAMILY MEDICINE TALL OAKS",MOORESVILLE,NC,24956,,0,"RDU, NC",86,375,4,69,0,-61,341,519,89,43,276,14,420,44,"798 OAKRIDGE FARM HWY, MOORESVILLE, NC 28115",35.6078765,-80.79888869999999
FirstName2953 LastName2953,FirstName2953,LastName2953,Specialty5,WAKE FOREST BAPTIST HEALTH FAMILY MEDICINE NORTH DAVIDSON,WINSTON SALEM,NC,27178,Prospect,1,"RDU, NC",0,177,41,74,6,-61,109,455,31,1,30,368,318,7,"799 HICKORY TREE RD, WINSTON SALEM, NC 27127",35.9720055,-80.2337433
FirstName2954 LastName2954,FirstName2954,LastName2954,Specialty4,WAKE FOREST BAPTIST HEALTH FAMILY MEDICINE NORTH DAVIDSON,WINSTON SALEM,NC,25656,,1,"RDU, NC",289,251,45,61,-7,-56,456,267,75,60,346,60,231,25,"799 HICKORY TREE RD, WINSTON SALEM, NC 27127",35.9720055,-80.2337433
FirstName2955 LastName2955,FirstName2955,LastName2955,Specialty8,,ASHEVILLE,NC,29109,,3,"RDU, NC",250,230,33,33,0,-41,569,307,30,35,176,139,544,55,"80 PEACHTREE RD, ASHEVILLE, NC 28803",35.5130858,-82.5216701
FirstName2956 LastName2956,FirstName2956,LastName2956,Specialty8,MERRITT MEDCARE,BRYSON CITY,NC,24953,,0,"RDU, NC",422,414,15,22,3,76,393,209,34,53,296,5,583,51,"80 VETERANS BLVD, BRYSON CITY, NC 28713",35.4247416,-83.4472435
FirstName2957 LastName2957,FirstName2957,LastName2957,Specialty8,IQVIA ONSITE HEALTH CENTER,MORRISVILLE,NC,26143,Target,3,"RDU, NC",392,411,8,37,-2,0,327,449,48,58,234,271,306,12,"8001 DEVELOPMENT DR, MORRISVILLE, NC 27560",35.8638089,-78.8774329
FirstName2958 LastName2958,FirstName2958,LastName2958,Specialty7,WAKEMED PHYSICIAN PRACTICES BRIER CREEK PRIMARY CARE,RALEIGH,NC,28305,Target,1,"RDU, NC",132,135,2,74,-6,-27,245,614,0,55,245,219,126,60,"8001 T W ALEXANDER DR, RALEIGH, NC 27617",35.9185772,-78.7829498
FirstName2959 LastName2959,FirstName2959,LastName2959,Specialty2,WAKEMED PHYSICIAN PRACTICES BRIER CREEK PRIMARY CARE,RALEIGH,NC,29700,,2,"RDU, NC",45,32,32,40,1,54,125,455,53,73,331,180,357,4,"8001 T W ALEXANDER DR, RALEIGH, NC 27617",35.9185772,-78.7829498
FirstName2960 LastName2960,FirstName2960,LastName2960,Specialty7,WAKEMED PHYSICIAN PRACTICES BRIER CREEK PRIMARY CARE,RALEIGH,NC,27312,Target,0,"RDU, NC",402,135,40,18,4,-72,397,103,91,48,344,56,287,21,"8001 T W ALEXANDER DR, RALEIGH, NC 27617",35.9185772,-78.7829498
FirstName2961 LastName2961,FirstName2961,LastName2961,Specialty7,WAKEMED PHYSICIAN PRACTICES BRIER CREEK PRIMARY CARE,RALEIGH,NC,27129,,3,"RDU, NC",26,405,20,74,0,62,171,577,2,37,177,447,377,51,"8001 T W ALEXANDER DR, RALEIGH, NC 27617",35.9185772,-78.7829498
FirstName2962 LastName2962,FirstName2962,LastName2962,Specialty6,WAKEMED PHYSICIAN PRACTICES BRIER CREEK PRIMARY CARE,RALEIGH,NC,24783,Target,0,"RDU, NC",125,209,17,41,-11,33,546,312,0,45,271,459,461,10,"8001 T W ALEXANDER DR, RALEIGH, NC 27617",35.9185772,-78.7829498
FirstName2963 LastName2963,FirstName2963,LastName2963,Specialty5,WAKEMED RALEIGH CAMPUS,RALEIGH,NC,24906,,2,"RDU, NC",402,125,4,5,2,-28,548,181,36,24,213,305,18,14,"8001 T W ALEXANDER DR, RALEIGH, NC 27617",35.9185772,-78.7829498
FirstName2964 LastName2964,FirstName2964,LastName2964,Specialty2,WAKEMED PHYSICIAN PRACTICES BRIER CREEK PRIMARY CARE,RALEIGH,NC,29567,,3,"RDU, NC",177,343,42,46,-5,-45,327,392,88,68,75,546,529,32,"8001 T W ALEXANDER DR, RALEIGH, NC 27617",35.9185772,-78.7829498
FirstName2965 LastName2965,FirstName2965,LastName2965,Specialty7,WAKEMED PHYSICIAN PRACTICES BRIER CREEK PRIMARY CARE,RALEIGH,NC,27822,,0,"RDU, NC",149,236,52,62,0,41,600,292,38,44,317,353,644,10,"8001 T W ALEXANDER DR, RALEIGH, NC 27617",35.9185772,-78.7829498
FirstName2966 LastName2966,FirstName2966,LastName2966,Specialty9,WAKEMED PHYSICIAN PRACTICES BRIER CREEK PRIMARY CARE,RALEIGH,NC,28252,,0,"RDU, NC",62,121,28,14,-11,-13,180,561,92,62,173,302,244,22,"8001 T W ALEXANDER DR, RALEIGH, NC 27617",35.9185772,-78.7829498
FirstName2967 LastName2967,FirstName2967,LastName2967,Specialty7,WAKEMED PHYSICIAN PRACTICES BRIER CREEK PRIMARY CARE,RALEIGH,NC,28982,Target,0,"RDU, NC",122,33,23,38,1,-17,488,312,28,74,231,611,285,41,"8001 T W ALEXANDER DR, RALEIGH, NC 27617",35.9185772,-78.7829498
FirstName2968 LastName2968,FirstName2968,LastName2968,Specialty6,WAKEMED PHYSICIAN PRACTICES BRIER CREEK PRIMARY CARE,RALEIGH,NC,29498,Target,3,"RDU, NC",370,125,9,35,1,75,0,289,62,13,38,212,362,30,"8001 T W ALEXANDER DR, RALEIGH, NC 27617",35.9185772,-78.7829498
FirstName2969 LastName2969,FirstName2969,LastName2969,Specialty4,WAKEMED PHYSICIAN PRACTICES BRIER CREEK PRIMARY CARE,RALEIGH,NC,24902,,2,"RDU, NC",51,204,15,15,2,7,328,385,47,57,73,358,525,53,"8001 T W ALEXANDER DR, RALEIGH, NC 27617",35.9185772,-78.7829498
FirstName2970 LastName2970,FirstName2970,LastName2970,Specialty5,,BOONE,NC,25582,Prospect,2,"RDU, NC",235,288,2,77,-5,6,97,309,56,60,150,334,118,50,"801 BAMBOO RD, BOONE, NC 28607",36.1887097,-81.6309934
FirstName2971 LastName2971,FirstName2971,LastName2971,Specialty2,GARNER FAMILY PRACTICE,GARNER,NC,25288,,2,"RDU, NC",197,263,49,20,-13,-19,13,331,85,61,102,606,534,32,"801 POOLE DR, GARNER, NC 27529",35.6948781,-78.6150371
FirstName2972 LastName2972,FirstName2972,LastName2972,Specialty6,GARNER FAMILY PRACTICE,GARNER,NC,27343,,3,"RDU, NC",204,75,39,43,1,68,532,280,59,39,122,33,359,27,"801 POOLE DR, GARNER, NC 27529",35.6948781,-78.6150371
FirstName2973 LastName2973,FirstName2973,LastName2973,Specialty2,UNC REX REHABILITATION AND NURSING CARE CENTER OF APEX,GARNER,NC,25863,,0,"RDU, NC",263,195,29,54,3,36,74,10,54,35,216,522,537,44,"801 POOLE DR, GARNER, NC 27529",35.6948781,-78.6150371
FirstName2974 LastName2974,FirstName2974,LastName2974,Specialty4,GARNER FAMILY PRACTICE,GARNER,NC,25983,,1,"RDU, NC",420,195,13,2,7,-38,288,404,52,27,216,332,369,32,"801 POOLE DR, GARNER, NC 27529",35.6948781,-78.6150371
FirstName2975 LastName2975,FirstName2975,LastName2975,Specialty9,GARNER FAMILY PRACTICE,GARNER,NC,25182,,0,"RDU, NC",83,408,6,74,-7,-46,267,278,74,63,66,456,315,55,"801 POOLE DR, GARNER, NC 27529",35.6948781,-78.6150371
FirstName2976 LastName2976,FirstName2976,LastName2976,Specialty9,GARNER FAMILY PRACTICE,GARNER,NC,26499,Prospect,1,"RDU, NC",420,347,14,22,-5,10,429,85,69,2,284,104,537,34,"801 POOLE DR, GARNER, NC 27529",35.6948781,-78.6150371
FirstName2977 LastName2977,FirstName2977,LastName2977,Specialty7,GARNER FAMILY PRACTICE,GARNER,NC,27230,Prospect,0,"RDU, NC",185,55,29,41,0,42,563,103,40,52,328,536,286,46,"801 POOLE DR, GARNER, NC 27529",35.6948781,-78.6150371
FirstName2978 LastName2978,FirstName2978,LastName2978,Specialty6,GARNER FAMILY PRACTICE,GARNER,NC,28468,Prospect,3,"RDU, NC",153,299,32,63,-1,54,612,431,13,12,236,398,482,0,"801 POOLE DR, GARNER, NC 27529",35.6948781,-78.6150371
FirstName2979 LastName2979,FirstName2979,LastName2979,Specialty8,"DUKE PRIVATE DIAGNOSTIC CLINIC, PLLC",CHAPEL HILL,NC,28036,Target,1,"RDU, NC",394,366,45,78,-1,-28,499,395,41,67,30,34,298,41,"801 W BARBEE CHAPEL RD, CHAPEL HILL, NC 27517",35.90541770000001,-79.0150993
FirstName2980 LastName2980,FirstName2980,LastName2980,Specialty6,DUKE PRIMARY CARE MEADOWMONT,CHAPEL HILL,NC,27868,,0,"RDU, NC",364,374,43,50,-5,-54,609,404,80,21,72,380,465,13,"801 W BARBEE CHAPEL RD, CHAPEL HILL, NC 27517",35.90541770000001,-79.0150993
FirstName2981 LastName2981,FirstName2981,LastName2981,Specialty9,DUKE UNIVERSITY HOSPITAL,CHAPEL HILL,NC,29679,,0,"RDU, NC",426,317,9,26,-1,80,518,350,8,20,193,578,212,0,"801 W BARBEE CHAPEL RD, CHAPEL HILL, NC 27517",35.90541770000001,-79.0150993
FirstName2982 LastName2982,FirstName2982,LastName2982,Specialty7,ECU HEALTH MEDICAL CENTER,CHAPEL HILL,NC,25999,Target,2,"RDU, NC",276,222,33,67,-11,-21,337,134,85,53,154,555,446,2,"801 W BARBEE CHAPEL RD, CHAPEL HILL, NC 27517",35.90541770000001,-79.0150993
FirstName2983 LastName2983,FirstName2983,LastName2983,Specialty7,UNC HOSPITALS,CHAPEL HILL,NC,26316,,3,"RDU, NC",371,210,36,73,-8,-66,200,329,54,7,151,266,442,5,"801 W BARBEE CHAPEL RD, CHAPEL HILL, NC 27517",35.90541770000001,-79.0150993
FirstName2984 LastName2984,FirstName2984,LastName2984,Specialty7,"DUKE PRIVATE DIAGNOSTIC CLINIC, PLLC",CHAPEL HILL,NC,27427,,0,"RDU, NC",152,322,28,31,7,66,412,341,65,66,272,437,595,35,"801 W BARBEE CHAPEL RD, CHAPEL HILL, NC 27517",35.90541770000001,-79.0150993
FirstName2985 LastName2985,FirstName2985,LastName2985,Specialty6,DUKE PRIMARY CARE MEADOWMONT,CHAPEL HILL,NC,24746,Target,2,"RDU, NC",244,136,37,46,-6,-32,346,205,83,23,3,429,154,41,"801 W BARBEE CHAPEL RD, CHAPEL HILL, NC 27517",35.90541770000001,-79.0150993
FirstName2986 LastName2986,FirstName2986,LastName2986,Specialty4,"BOICE WILLIS CLINIC, PA",ROCKY MOUNT,NC,28334,,0,"RDU, NC",200,349,17,48,-3,-53,336,182,67,4,105,607,346,12,"804 ENGLISH RD, ROCKY MOUNT, NC 27804",35.9777768,-77.8413576
FirstName2987 LastName2987,FirstName2987,LastName2987,Specialty2,,CHARLOTTE,NC,25498,Prospect,2,"RDU, NC",264,182,41,28,-2,-75,608,228,17,23,202,160,537,4,"8045 PROVIDENCE RD, CHARLOTTE, NC 28277",35.098534,-80.7759923
FirstName2988 LastName2988,FirstName2988,LastName2988,Specialty2,PIEDMONT MEDICAL CENTER FORT MILL,SHELBY,NC,27953,,2,"RDU, NC",419,43,33,77,7,-30,557,285,8,35,75,615,81,47,"807 SCHENCK ST, SHELBY, NC 28150",35.300525,-81.5369861
FirstName2989 LastName2989,FirstName2989,LastName2989,Specialty8,CATAWBA VALLEY MEDICAL CENTER,HICKORY,NC,28751,,2,"RDU, NC",253,62,39,75,-1,44,383,602,65,23,185,582,303,52,"810 FAIRGROVE CHURCH RD, HICKORY, NC 28602",35.713844,-81.2675416
FirstName2990 LastName2990,FirstName2990,LastName2990,Specialty1,,RALEIGH,NC,25813,,0,"RDU, NC",335,149,50,77,0,27,194,360,43,6,182,613,535,54,"811 SPRING FOREST RD, RALEIGH, NC 27609",35.8669727,-78.6243535
FirstName2991 LastName2991,FirstName2991,LastName2991,Specialty1,NOVANT HEALTH HEMBY CHILDRENS HOSPITAL,CHARLOTTE,NC,29680,,0,"RDU, NC",369,114,42,54,-4,35,564,252,52,46,215,217,595,20,"8110 HEALTHCARE LOOP, CHARLOTTE, NC 28215",35.2215576,-80.6463484
FirstName2992 LastName2992,FirstName2992,LastName2992,Specialty10,,CHARLOTTE,NC,28610,,0,"RDU, NC",27,427,20,59,-12,-33,601,599,97,42,116,240,18,17,"8110 HEALTHCARE LOOP, CHARLOTTE, NC 28215",35.2215576,-80.6463484
FirstName2993 LastName2993,FirstName2993,LastName2993,Specialty1,NOVANT HEALTH HEMBY CHILDRENS HOSPITAL,CHARLOTTE,NC,29019,,1,"RDU, NC",110,21,34,42,-7,-2,19,155,53,15,264,66,577,3,"8110 HEALTHCARE LOOP, CHARLOTTE, NC 28215",35.2215576,-80.6463484
FirstName2994 LastName2994,FirstName2994,LastName2994,Specialty4,JACKSONVILLE CHILDRENS AND MULTISPECIALTY CLINIC,ELON,NC,29694,,1,"RDU, NC",18,340,21,73,-9,5,200,161,53,10,285,416,251,48,"812 W HAGGARD AVE, ELON, NC 27244",36.1039813,-79.5206919
FirstName2995 LastName2995,FirstName2995,LastName2995,Specialty4,CENTRAL PRISON HEALTHCARE COMPLEX,RALEIGH,NC,29346,,2,"RDU, NC",163,172,10,42,-10,-6,323,604,76,70,15,493,377,14,"815 OBERLIN RD, RALEIGH, NC 27605",35.7952501,-78.6615437
FirstName2996 LastName2996,FirstName2996,LastName2996,Specialty6,AVANCE PRIMARY CARE CENTRAL RALEIGH,RALEIGH,NC,25851,,0,"RDU, NC",302,24,45,55,-1,66,226,37,82,60,117,498,17,14,"815 OBERLIN RD, RALEIGH, NC 27605",35.7952501,-78.6615437
FirstName2997 LastName2997,FirstName2997,LastName2997,Specialty3,AVANCE PRIMARY CARE CENTRAL RALEIGH,RALEIGH,NC,29207,,1,"RDU, NC",140,221,5,53,-3,-15,471,333,70,20,246,73,129,59,"815 OBERLIN RD, RALEIGH, NC 27605",35.7952501,-78.6615437
FirstName2998 LastName2998,FirstName2998,LastName2998,Specialty6,AVANCE PRIMARY CARE CENTRAL RALEIGH,RALEIGH,NC,28527,Target,1,"RDU, NC",314,370,45,68,-7,-41,599,267,88,32,125,338,86,31,"815 OBERLIN RD, RALEIGH, NC 27605",35.7952501,-78.6615437
FirstName2999 LastName2999,FirstName2999,LastName2999,Specialty4,CENTRAL PRISON HEALTHCARE COMPLEX,RALEIGH,NC,26266,,0,"RDU, NC",356,51,42,41,-1,-68,309,435,33,52,88,558,39,14,"815 OBERLIN RD, RALEIGH, NC 27605",35.7952501,-78.6615437
FirstName3000 LastName3000,FirstName3000,LastName3000,Specialty6,AVANCE PRIMARY CARE CENTRAL RALEIGH,RALEIGH,NC,29371,,0,"RDU, NC",193,383,32,75,2,-53,248,667,84,5,171,27,572,52,"815 OBERLIN RD, RALEIGH, NC 27605",35.7952501,-78.6615437
FirstName3001 LastName3001,FirstName3001,LastName3001,Specialty4,WAKEMED CARY HOSPITAL,RALEIGH,NC,29257,,1,"RDU, NC",212,148,12,41,-2,37,183,439,96,49,27,282,121,19,"816 WAYNE DR, RALEIGH, NC 27608",35.812767,-78.633764
FirstName3002 LastName3002,FirstName3002,LastName3002,Specialty8,NOVANT HEALTH HEMBY CHILDRENS HOSPITAL,CHARLOTTE,NC,26295,Target,2,"RDU, NC",176,367,6,78,-12,15,532,633,8,21,270,97,349,15,"8169 ARDREY KELL RD, CHARLOTTE, NC 28277",35.0379859,-80.793312
FirstName3003 LastName3003,FirstName3003,LastName3003,Specialty2,NOVANT HEALTH HEMBY CHILDRENS HOSPITAL,CHARLOTTE,NC,27502,,0,"RDU, NC",82,15,22,22,-1,-60,271,477,61,66,180,119,615,24,"8169 ARDREY KELL RD, CHARLOTTE, NC 28277",35.0379859,-80.793312
FirstName3004 LastName3004,FirstName3004,LastName3004,Specialty4,NOVANT HEALTH PEDIATRICS ARDREY KELL,CHARLOTTE,NC,25492,,2,"RDU, NC",109,319,2,45,4,-20,562,26,77,5,230,517,59,43,"8169 ARDREY KELL RD, CHARLOTTE, NC 28277",35.0379859,-80.793312
FirstName3005 LastName3005,FirstName3005,LastName3005,Specialty2,NOVANT HEALTH HEMBY CHILDRENS HOSPITAL,CHARLOTTE,NC,26318,,2,"RDU, NC",211,131,40,39,-11,5,261,143,84,57,102,35,516,4,"8169 ARDREY KELL RD, CHARLOTTE, NC 28277",35.0379859,-80.793312
FirstName3006 LastName3006,FirstName3006,LastName3006,Specialty10,NOVANT HEALTH PEDIATRICS ARDREY KELL,CHARLOTTE,NC,26502,,2,"RDU, NC",142,397,34,36,-7,0,314,582,0,9,343,117,258,48,"8169 ARDREY KELL RD, CHARLOTTE, NC 28277",35.0379859,-80.793312
FirstName3007 LastName3007,FirstName3007,LastName3007,Specialty5,MINUTECLINIC,DURHAM,NC,27235,,1,"RDU, NC",256,419,29,71,-8,71,502,79,55,69,267,219,345,2,"8210 RENAISSANCE PKWY, DURHAM, NC 27713",35.9026719,-78.9566566
FirstName3008 LastName3008,FirstName3008,LastName3008,Specialty8,,RALEIGH,NC,28792,,3,"RDU, NC",370,219,52,26,7,-52,417,121,61,58,170,572,437,52,"8300 HEALTH PARK, RALEIGH, NC 27615",35.8957546,-78.65927669999999
FirstName3009 LastName3009,FirstName3009,LastName3009,Specialty1,HEALTHPARK PEDIATRICS,RALEIGH,NC,24562,Prospect,2,"RDU, NC",85,187,34,32,-10,-57,62,391,13,29,97,290,422,29,"8300 HEALTH PARK, RALEIGH, NC 27615",35.8957546,-78.65927669999999
FirstName3010 LastName3010,FirstName3010,LastName3010,Specialty4,"DUKE PRIVATE DIAGNOSTIC CLINIC, PLLC",RALEIGH,NC,26390,,3,"RDU, NC",275,382,48,61,2,-40,664,5,65,3,299,56,562,61,"8300 HEALTH PARK, RALEIGH, NC 27615",35.8957546,-78.65927669999999
FirstName3011 LastName3011,FirstName3011,LastName3011,Specialty8,CAROLINA FAMILY PRACTICE AND SPORTS MEDICINE RALEIGH,RALEIGH,NC,28278,,1,"RDU, NC",72,363,11,10,2,36,428,329,93,59,144,172,591,7,"8300 HEALTH PARK, RALEIGH, NC 27615",35.8957546,-78.65927669999999
FirstName3012 LastName3012,FirstName3012,LastName3012,Specialty1,"DUKE PRIVATE DIAGNOSTIC CLINIC, PLLC",RALEIGH,NC,24942,Target,1,"RDU, NC",150,39,14,68,0,46,336,329,46,73,140,45,620,54,"8300 HEALTH PARK, RALEIGH, NC 27615",35.8957546,-78.65927669999999
FirstName3013 LastName3013,FirstName3013,LastName3013,Specialty9,HEALTHPARK PEDIATRICS,RALEIGH,NC,27711,,0,"RDU, NC",71,266,51,61,-8,61,507,45,2,28,278,552,345,14,"8300 HEALTH PARK, RALEIGH, NC 27615",35.8957546,-78.65927669999999
FirstName3014 LastName3014,FirstName3014,LastName3014,Specialty1,CAROLINA FAMILY PRACTICE AND SPORTS MEDICINE RALEIGH,RALEIGH,NC,26367,Target,0,"RDU, NC",224,409,50,11,-7,-62,319,369,91,33,38,429,595,41,"8300 HEALTH PARK, RALEIGH, NC 27615",35.8957546,-78.65927669999999
FirstName3015 LastName3015,FirstName3015,LastName3015,Specialty7,HEALTHPARK PEDIATRICS,RALEIGH,NC,27024,Prospect,3,"RDU, NC",324,44,42,50,3,-15,24,540,22,68,181,277,91,53,"8300 HEALTH PARK, RALEIGH, NC 27615",35.8957546,-78.65927669999999
FirstName3016 LastName3016,FirstName3016,LastName3016,Specialty4,GROWING UP PEDIATRICS,CORNELIUS,NC,25981,,3,"RDU, NC",29,368,20,25,4,-36,453,164,79,57,189,194,603,8,"8301 MAGNOLIA ESTATES DR, CORNELIUS, NC 28031",35.4753096,-80.8887659
FirstName3017 LastName3017,FirstName3017,LastName3017,Specialty3,NORTH RALEIGH FAMILY MEDICINE,RALEIGH,NC,27843,,1,"RDU, NC",80,64,36,78,-3,58,114,140,21,38,288,365,112,60,"8331 BANDFORD WAY, RALEIGH, NC 27615",35.9008869,-78.6791649
